id,Status,DteGranted,Code,LayerName,OBJECTID,AreaUnit,LayerID,Resources,Parties,DteExpires,AreaValue,Type,StatusGrp,DteApplied
391,Active,2012-04-19T01:00:00,EL0982,Active EL Licenses,729,Square Kilometre,0,"Base Metals , PGM , Rare Earth Elements ",Africa Rare Earth and Metals (U) Limited (100%),2015-04-18T01:00:00,100.1,Exploration license,Active,
392,Active,2012-03-20T00:00:00,EL0959,Active EL Licenses,730,Square Kilometre,0,"Base Metals , Gold , PGM ",Eco Technologies Limited (100%),2015-03-19T00:00:00,290.805,Exploration license,Active,
393,Active,2012-03-19T00:00:00,EL0966,Active EL Licenses,733,Square Kilometre,0,"Base Metals , Gold ",Fulin Mines Limited (100%),2015-03-18T00:00:00,39.9,Exploration license,Active,
394,Active,2012-04-12T01:00:00,EL0974,Active EL Licenses,734,Square Kilometre,0,"Industrial Minerals , Phosphates ",Ndovu Investments Limited (100%),2015-04-11T01:00:00,352.65,Exploration license,Active,
395,Active,2012-09-14T01:00:00,EL1055,Active EL Licenses,735,Square Kilometre,0,"Base Metals , Gold , PGM , Rare Earth Elements , Uranium , Wolfram ",SUN AND SAND MINES AND MINERALS LTD (100%),2015-09-13T01:00:00,21.6197,Exploration license,Active,
396,Active,2014-05-06T01:00:00,EL1309,Active EL Licenses,736,Square Kilometre,0,"Base Metals , Gold ",Indiana Mining Limited (100%),2017-05-05T01:00:00,88.875,Exploration license,Active,
397,Active,2014-05-06T01:00:00,EL1316,Active EL Licenses,737,Square Kilometre,0,"Base Metals , Nickel , PGM , Rare Earth Elements ",Great Lakes Mining Limited (100%),2017-05-05T01:00:00,36.0,Exploration license,Active,
398,Active,2014-05-06T01:00:00,EL1313,Active EL Licenses,739,Square Kilometre,0,"Base Metals , Diamonds , Gold , Rare Earth Elements ",Great Lakes Mining Limited (100%),2017-05-05T01:00:00,130.515,Exploration license,Active,
399,Active,2012-08-14T01:00:00,EL1035,Active EL Licenses,742,Square Kilometre,0,"Base Metals , Gold ",Indiana Investments Limited (100%),2015-08-13T01:00:00,100.0,Exploration license,Active,
400,Active,2013-02-27T00:00:00,EL1102,Active EL Licenses,743,Square Kilometre,0,Base Metals ,Mineral Research & Mines Limited (100%),2016-02-26T00:00:00,21.395,Exploration license,Active,
401,Active,2012-06-22T01:00:00,EL0994,Active EL Licenses,744,Square Kilometre,0,"Base Metals , Gold , Iron Ore ",Jiahao Mining (U) Limited (100%),2015-06-21T01:00:00,11.721,Exploration license,Active,
402,Active,2012-08-06T01:00:00,EL1008,Active EL Licenses,745,Square Kilometre,0,"Base Metals , Columbite , Gold , PGM , Tantalite , Uranium ",Sun and Sand Mining Limited (100%),2015-08-05T01:00:00,5.7664,Exploration license,Active,
403,Active,2012-08-06T01:00:00,EL1009,Active EL Licenses,746,Square Kilometre,0,"Base Metals , Gold , PGM , Rare Earth Elements , Uranium ",Sun and Sand Mining Limited (100%),2015-08-05T01:00:00,120.0,Exploration license,Active,
404,Active,2012-08-06T01:00:00,EL1010,Active EL Licenses,747,Square Kilometre,0,"Base Metals , Gold , PGM , Rare Earth Elements , Uranium ",Sun and Sand Mining Limited (100%),2015-08-05T01:00:00,49.0,Exploration license,Active,
405,Active,2012-03-01T00:00:00,EL0953,Active EL Licenses,748,Square Kilometre,0,Dimension Stone ,Mamuka Industries (U) Limited (100%),2015-02-28T00:00:00,3.875,Exploration license,Active,
406,Active,2014-05-06T01:00:00,EL1312,Active EL Licenses,749,Square Kilometre,0,"Base Metals , Diamonds , Gold , Rare Earth Elements ",Great Lakes Mining Limited (100%),2017-05-05T01:00:00,202.5,Exploration license,Active,
407,Active,2008-05-22T01:00:00,EL0302,Active EL Licenses,750,Square Kilometre,0,"Base Metals , Gold ",Geo Resources Limited (100%),2013-05-21T01:00:00,167.3055,Exploration license,Active,
408,Active,2008-06-16T01:00:00,EL0301,Active EL Licenses,751,Square Kilometre,0,"Base Metals , Gold ",Geo Resources Limited (100%),2013-06-15T01:00:00,158.0089,Exploration license,Active,
409,Active,2012-08-13T01:00:00,EL1031,Active EL Licenses,752,Square Kilometre,0,"Base Metals , Gold ",GREENSTONE RESOURCES LIMITED (100%),2015-08-12T01:00:00,402.8083,Exploration license,Active,
410,Active,2013-06-27T01:00:00,EL1124,Active EL Licenses,756,Square Kilometre,0,"Base Metals , Gold ",Kimberlites Mining Ltd (100%),2016-06-26T01:00:00,3.2432,Exploration license,Active,
411,Active,2013-05-28T01:00:00,EL1158,Active EL Licenses,758,Square Kilometre,0,"Base Metals , Gold ",Clear water mining limited (100%),2016-05-27T01:00:00,112.0,Exploration license,Active,
412,Active,2014-07-24T01:00:00,EL1360,Active EL Licenses,761,Square Kilometre,0,Limestone ,Fred Kasalirwe (100%),2017-07-23T01:00:00,6.6823,Exploration license,Active,
413,Active,2013-05-28T01:00:00,EL1148,Active EL Licenses,763,Square Kilometre,0,"Coltan , Columbite , Gold , Tin ",Raremet (U) Ltd (100%),2016-05-27T01:00:00,27.9795,Exploration license,Active,
414,Active,2013-04-25T01:00:00,EL1127,Active EL Licenses,764,Square Kilometre,0,"Base Metals , Gold ",GOLDSPY AFRICA LIMITED (100%),2016-04-24T01:00:00,65.026,Exploration license,Active,
415,Active,2012-04-13T01:00:00,EL0975,Active EL Licenses,765,Square Kilometre,0,"Base Metals , Gold ",Utrack Africa (U) Limited (100%),2015-04-12T01:00:00,66.3,Exploration license,Active,
416,Active,2012-12-19T00:00:00,EL1069,Active EL Licenses,767,Square Kilometre,0,"Coltan , Copper , Gold ",Mwendo Enterprises Ltd (100%),2015-12-18T00:00:00,30.0,Exploration license,Active,
417,Active,2013-02-20T00:00:00,EL1093,Active EL Licenses,768,Square Kilometre,0,Gold ,Gemstones International Limited (100%),2016-02-19T00:00:00,207.3747,Exploration license,Active,
418,Active,2014-02-13T00:00:00,EL1288,Active EL Licenses,771,Square Kilometre,0,"Base Metals , Gold ",Jovena Mines (U) Limited (100%),2017-02-12T00:00:00,12.1555,Exploration license,Active,
419,Active,2013-02-12T00:00:00,EL1086,Active EL Licenses,774,Square Kilometre,0,"Base Metals , Gold ",Budha Mining & Exploration (2009) Limited (100%),2016-02-11T00:00:00,35.35,Exploration license,Active,
420,Active,2012-12-19T00:00:00,EL1068,Active EL Licenses,775,Square Kilometre,0,"Cobalt , Copper , Gold ",Mwendo Enterprises Ltd (100%),2015-12-18T00:00:00,102.2,Exploration license,Active,
421,Active,2013-04-26T01:00:00,EL1135,Active EL Licenses,779,Square Kilometre,0,"Copper , Gold , Tungsten ",Mwendo Enterprises Ltd (100%),2016-04-25T01:00:00,51.9834,Exploration license,Active,
422,Active,2013-03-20T00:00:00,EL1111,Active EL Licenses,780,Square Kilometre,0,"Cobalt , Copper , Gold , Tungsten ",Mwendo Enterprises Ltd (100%),2016-03-19T00:00:00,147.0,Exploration license,Active,
423,Active,2013-01-18T00:00:00,EL1070,Active EL Licenses,782,Square Kilometre,0,"Base Metals , Gold , Granite, PGM , Rare Earth Elements ",Spencon (U) Limited (100%),2016-01-17T00:00:00,494.06,Exploration license,Active,
424,Active,2013-01-28T00:00:00,EL1075,Active EL Licenses,787,Square Kilometre,0,"Coltan , Tin ",Tintan (U) Ltd (100%),2016-01-27T00:00:00,33.5,Exploration license,Active,
425,Active,2013-10-25T01:00:00,EL1215,Active EL Licenses,790,Square Kilometre,0,"Base Metals , Gold ",Chezho Valley and Mining Ltd (100%),2016-10-24T01:00:00,82.39,Exploration license,Active,
426,Active,2014-05-29T01:00:00,EL1339,Active EL Licenses,791,Square Kilometre,0,"Base Metals , Gold ",Chezho Valley and Mining Ltd (100%),2017-05-28T01:00:00,112.0,Exploration license,Active,
427,Active,2013-10-25T01:00:00,EL1214,Active EL Licenses,800,Square Kilometre,0,"Base Metals , Gold ",Chezho Valley and Mining Ltd (100%),2016-10-24T01:00:00,150.6,Exploration license,Active,
428,Active,2013-05-28T01:00:00,EL1157,Active EL Licenses,805,Square Kilometre,0,"Base Metals , Gold ",Clear water mining limited (100%),2016-05-27T01:00:00,272.0,Exploration license,Active,
429,Active,2013-05-30T01:00:00,EL1161,Active EL Licenses,806,Square Kilometre,0,"Base Metals , Gold ",Clear water mining limited (100%),2016-05-29T01:00:00,131.6212,Exploration license,Active,
430,Active,2013-02-27T00:00:00,EL1094,Active EL Licenses,807,Square Kilometre,0,Iron Ore ,Dagerton Geological Company Limited (100%),2016-02-26T00:00:00,36.5334,Exploration license,Active,
431,Active,2012-08-10T01:00:00,EL1022,Active EL Licenses,808,Square Kilometre,0,Dimension Stone ,Universal Granites and Marble Limited (100%),2015-08-09T01:00:00,10.0,Exploration license,Active,
432,Active,2012-08-10T01:00:00,EL1023,Active EL Licenses,809,Square Kilometre,0,Dimension Stone ,Universal Granites and Marble Limited (100%),2015-08-09T01:00:00,9.6,Exploration license,Active,
433,Active,2012-08-10T01:00:00,EL1024,Active EL Licenses,810,Square Kilometre,0,Dimension Stone ,Universal Granites and Marble Limited (100%),2015-08-09T01:00:00,5.0,Exploration license,Active,
434,Active,2012-07-03T01:00:00,EL0996,Active EL Licenses,811,Square Kilometre,0,"EL/ML - Marble, Granite, Dimension Stone",NDOVU INVESTMENTS LIMITED (100%),2015-07-02T01:00:00,332.5675,Exploration license,Active,
435,Active,2012-07-03T01:00:00,EL0995,Active EL Licenses,812,Square Kilometre,0,"Gypsum , Marble ",Ndovu Investments Limited (100%),2015-07-02T01:00:00,7.0,Exploration license,Active,
436,Active,2012-11-23T00:00:00,EL1064,Active EL Licenses,813,Square Kilometre,0,Geothermal ,Ascot Associates Ltd (100%),2015-11-22T00:00:00,117.0,Exploration license,Active,
437,Active,2014-05-06T01:00:00,EL1314,Active EL Licenses,814,Square Kilometre,0,"Base Metals , Diamonds , Gold , Rare Earth Elements ",Great Lakes Mining Limited (100%),2017-05-05T01:00:00,200.0,Exploration license,Active,
438,Active,2014-05-06T01:00:00,EL1311,Active EL Licenses,816,Square Kilometre,0,"Base Metals , Diamonds , Gold , Rare Earth Elements ",Great Lakes Mining Limited (100%),2017-05-05T01:00:00,204.8,Exploration license,Active,
439,Active,2013-03-04T00:00:00,EL1104,Active EL Licenses,820,Square Kilometre,0,"Base Metals , Gold , Marble ",Nicobat interservices (U) Ltd (100%),2016-03-03T00:00:00,290.0,Exploration license,Active,
440,Active,2013-03-04T00:00:00,EL1103,Active EL Licenses,821,Square Kilometre,0,"Base Metals , Gold , Marble ",Nicobat interservices (U) Ltd (100%),2016-03-03T00:00:00,290.0,Exploration license,Active,
441,Active,2012-09-05T01:00:00,EL1045,Active EL Licenses,828,Square Kilometre,0,"Base Metals , Gold ",Irene Kinene Kambonesa (100%),2015-09-04T01:00:00,20.0,Exploration license,Active,
442,Active,2012-09-13T01:00:00,EL1048,Active EL Licenses,829,Square Kilometre,0,"Base Metals , EL/ML - Precious Metals",Sipa Exploration (U) Limited (100%),2015-09-12T01:00:00,464.975,Exploration license,Active,
443,Active,2012-09-07T01:00:00,EL1052,Active EL Licenses,830,Square Kilometre,0,"Base Metals , EL/ML - Precious Metals",Sipa Exploration (U) Limited (100%),2015-09-06T01:00:00,345.6925,Exploration license,Active,
444,Active,2012-07-26T01:00:00,EL1002,Active EL Licenses,831,Square Kilometre,0,"Base Metals , Gold , Iron Ore ",Oli Gold Muruli Limited (100%),2015-07-25T01:00:00,45.0,Exploration license,Active,
445,Active,2014-05-06T01:00:00,EL1315,Active EL Licenses,834,Square Kilometre,0,"Base Metals , Rare Earth Elements ",Great Lakes Mining Limited (100%),2017-05-05T01:00:00,86.6959,Exploration license,Active,
446,Active,2014-05-06T01:00:00,EL1315,Active EL Licenses,835,Square Kilometre,0,"Base Metals , Rare Earth Elements ",Great Lakes Mining Limited (100%),2017-05-05T01:00:00,86.6959,Exploration license,Active,
447,Active,2012-08-10T01:00:00,EL1016,Active EL Licenses,836,Square Kilometre,0,"Base Metals , Rare Earth Elements ",Great Lakes Mining Limited (100%),2015-08-09T01:00:00,54.976,Exploration license,Active,
448,Active,2013-03-25T00:00:00,EL1116,Active EL Licenses,838,Square Kilometre,0,"Base Metals , Gold ",Infinity Minerals Limited (100%),2016-03-24T00:00:00,385.0,Exploration license,Active,
449,Active,2013-03-25T00:00:00,EL1113,Active EL Licenses,839,Square Kilometre,0,"Base Metals , Gold ",Infinity Minerals Limited (100%),2016-03-24T00:00:00,303.87,Exploration license,Active,
450,Active,2013-05-28T01:00:00,EL1160,Active EL Licenses,840,Square Kilometre,0,"Base Metals , Gold ",Moon Mining Limited (100%),2016-05-27T01:00:00,260.0,Exploration license,Active,
451,Active,2013-04-25T01:00:00,EL1134,Active EL Licenses,842,Square Kilometre,0,"Base Metals , Gold ",Infinity Minerals Limited (100%),2016-04-24T01:00:00,255.0,Exploration license,Active,
452,Active,2013-03-20T00:00:00,EL1108,Active EL Licenses,845,Square Kilometre,0,Base Metals ,NYAMAGANA TRADERS COMPANY LIMITED (100%),2016-03-19T00:00:00,9.0,Exploration license,Active,
453,Active,2014-07-24T01:00:00,EL1361,Active EL Licenses,849,Square Kilometre,0,Wolfram ,M/s ARRM Investments Ltd (100%),2017-07-23T01:00:00,5.89,Exploration license,Active,
454,Active,2013-03-25T00:00:00,EL1115,Active EL Licenses,850,Square Kilometre,0,"Base Metals , Gold ",Infinity Minerals Limited (100%),2016-03-24T00:00:00,480.0,Exploration license,Active,
455,Active,2013-03-25T00:00:00,EL1114,Active EL Licenses,851,Square Kilometre,0,"Base Metals , Gold ",Infinity Minerals Limited (100%),2016-03-24T00:00:00,240.0,Exploration license,Active,
456,Active,2012-12-06T00:00:00,EL1067,Active EL Licenses,852,Square Kilometre,0,"Base Metals , Gold ",John Mary Muyambi (Jr) (100%),2015-12-05T00:00:00,4.0262,Exploration license,Active,
457,Active,2012-11-06T00:00:00,EL1061,Active EL Licenses,853,Square Kilometre,0,"Base Metals , Gold ",Uganda Metal Recycling Limited (100%),2015-11-05T00:00:00,108.5678,Exploration license,Active,
458,Active,2013-02-11T00:00:00,EL1083,Active EL Licenses,856,Square Kilometre,0,"Base Metals , Gold ",Infinity Minerals Limited (100%),2016-02-10T00:00:00,437.0,Exploration license,Active,
459,Active,2014-06-04T01:00:00,EL1106,Active EL Licenses,857,Square Kilometre,0,"Base Metals , Gold , PGM , Rare Earth Elements , Uranium ",Sun and Sand Mining Limited (100%),2017-06-03T01:00:00,224.0,Exploration license,Active,
460,Active,2012-08-09T01:00:00,EL1025,Active EL Licenses,858,Square Kilometre,0,"Gold , Mica , Zinc ",CONSOLIDATED AFRICAN RESOURCES LIMITED (100%),2015-08-08T01:00:00,323.0,Exploration license,Active,
461,Active,2013-06-24T01:00:00,EL1166,Active EL Licenses,862,Square Kilometre,0,"Base Metals , Gold , Uranium ",Birungi Cephas Kyagenda (100%),2016-06-23T01:00:00,248.9,Exploration license,Active,
462,Active,2013-03-27T00:00:00,EL1098,Active EL Licenses,863,Square Kilometre,0,"Gold , Limestone ",Mwendo Enterprises Ltd (100%),2016-03-26T00:00:00,24.0,Exploration license,Active,
463,Active,2013-07-08T01:00:00,EL1173,Active EL Licenses,866,Square Kilometre,0,"Base Metals , Gold , Granite",Frontier Exploration (U) Limited (100%),2016-07-07T01:00:00,93.5,Exploration license,Active,
464,Active,2013-12-13T00:00:00,EL1256,Active EL Licenses,867,Square Kilometre,0,"Base Metals , Gold , PGM ",Askar Investments (U) Limited (100%),2016-12-12T00:00:00,162.2036,Exploration license,Active,
465,Active,2013-04-16T01:00:00,EL1128,Active EL Licenses,869,Square Kilometre,0,Coltan ,Askar Investments (U) Limited (100%),2016-04-15T01:00:00,11.65,Exploration license,Active,
466,Active,2013-02-05T00:00:00,EL1080,Active EL Licenses,872,Square Kilometre,0,"Base Metals , Gold ",Blackstone Ichiban Limited (100%),2016-02-04T00:00:00,212.5,Exploration license,Active,
467,Active,2013-02-05T00:00:00,EL1079,Active EL Licenses,873,Square Kilometre,0,"Base Metals , Gold ",Blackstone Ichiban Limited (100%),2016-02-04T00:00:00,411.0,Exploration license,Active,
468,Active,2013-02-05T00:00:00,EL1078,Active EL Licenses,874,Square Kilometre,0,"Base Metals , Gold ",Blackstone Ichiban Limited (100%),2016-02-04T00:00:00,465.7953,Exploration license,Active,
469,Active,2012-09-27T01:00:00,EL1058,Active EL Licenses,876,Square Kilometre,0,"Base Metals , Gold , Iron Ore , Tungsten ",Nile Exploration Company Limited (100%),2015-09-26T01:00:00,92.3125,Exploration license,Active,
470,Active,2013-02-11T00:00:00,EL1084,Active EL Licenses,877,Square Kilometre,0,"Base Metals , Gold , Phosphates ",Infinity Minerals Limited (100%),2016-02-10T00:00:00,202.4405,Exploration license,Active,
471,Active,2014-02-13T00:00:00,EL1289,Active EL Licenses,879,Square Kilometre,0,"Base Metals , Gold ",Gilter's Mines (U) Ltd (100%),2017-02-12T00:00:00,117.0,Exploration license,Active,
472,Active,2013-05-08T01:00:00,EL1121,Active EL Licenses,885,Square Kilometre,0,"Base Metals , Gold , PGM , Rare Earth Elements , Uranium ",Jan Mangal (U) Limited (100%),2016-05-07T01:00:00,159.6227,Exploration license,Active,
473,Active,2013-05-08T01:00:00,EL1122,Active EL Licenses,886,Square Kilometre,0,"Base Metals , Gold , PGM , Rare Earth Elements , Uranium ",Jan Mangal (U) Limited (100%),2016-05-07T01:00:00,50.835,Exploration license,Active,
474,Active,2013-05-02T01:00:00,EL1137,Active EL Licenses,887,Square Kilometre,0,"Base Metals , Gold , PGM ",Pearl Mining (U) Limited (100%),2016-05-01T01:00:00,240.2582,Exploration license,Active,
475,Active,2014-03-14T00:00:00,EL1296,Active EL Licenses,893,Square Kilometre,0,"Base Metals , Copper , Rare Earth Elements , Tungsten ",Mwendo Enterprises Ltd (100%),2017-03-13T00:00:00,350.4,Exploration license,Active,
476,Active,2013-06-04T01:00:00,EL1164,Active EL Licenses,899,Square Kilometre,0,"Base Metals , Gold , Marble ",Sikander Meghani (100%),2016-06-03T01:00:00,2.0,Exploration license,Active,
477,Active,2013-03-12T00:00:00,EL1105,Active EL Licenses,901,Square Kilometre,0,"Base Metals , Gold ",Development Services Kigezi (DESK) Limited (100%),2016-03-11T00:00:00,15.6835,Exploration license,Active,
478,Active,2014-03-24T00:00:00,EL1298,Active EL Licenses,910,Square Kilometre,0,"Base Metals , Gold , PGM , Rare Earth Elements , Uranium ",Mechanised Agro (U) Limited (100%),2017-03-23T00:00:00,87.615,Exploration license,Active,
479,Active,2013-05-02T01:00:00,EL1138,Active EL Licenses,912,Square Kilometre,0,Geothermal ,CLEAN SOURCE ENERGY PARTNER'S LIMITED (100%),2016-05-01T01:00:00,80.0,Exploration license,Active,
480,Active,2013-08-12T01:00:00,EL1185,Active EL Licenses,918,Square Kilometre,0,"Base Metals , Gold ",Jiadao (U) Limited (100%),2016-08-11T01:00:00,99.5,Exploration license,Active,
481,Active,2013-08-12T01:00:00,EL1184,Active EL Licenses,919,Square Kilometre,0,"Base Metals , Gold ",Jiadao (U) Limited (100%),2016-08-11T01:00:00,96.0,Exploration license,Active,
482,Active,2013-08-12T01:00:00,EL1186,Active EL Licenses,920,Square Kilometre,0,"Base Metals , Gold ",Jiadao (U) Limited (100%),2016-08-11T01:00:00,87.0,Exploration license,Active,
