id,dtegranted,code,objectid,applno,parties,typegroup,group4,dtepegged,group3,group2,commoditiescd,archived,renewal,areaunit,group5,acccode,comments,interest,type,statusgrp,status,guidshape,typecode,mapref,guidlicense,part,dteexpires,areavalue,dterenewal,jurisdic,respoffice,name,guidpart,region,oldcode,commodities,group1,dteapplied
50,2013-11-02T00:00:00,848,56401,848,COMPAGNIE MINIERE DE SAKANIA SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,0d54b1b5-8869-439c-80d4-df9c58c893a9,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27, S13/27",7f81f09f-c8d6-4b28-b4a0-17b232ce5be8,Part 1,2018-11-01T00:00:00,110,,R.D. Congo,KIN,,5934aa4e-c56c-4911-ac6f-d87d5807faf1,Katanga,,,,2003-06-26T01:00:00
51,2007-08-26T01:00:00,8565,56404,8565,MINING MINERAL RESOURCES SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Renouvellement Octroi,a393e90a-009b-457e-afb7-e001a54ac0c2,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S8/28",7ceed703-89b3-43cb-aea5-de2034eae34b,Part 1,2012-08-25T01:00:00,69,,R.D. Congo,,,eb18a16c-4b4a-4515-bd44-9cb829bed203,Katanga,,,,2007-06-18T01:00:00
52,2010-07-16T01:00:00,2768,56407,2768,SOCOMEX CONGO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,cafb9f7b-6f6d-43e6-884c-e010ee2e936d,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; S9/27",e740c0aa-1307-4117-b797-f1ad35d51632,Part 1,2015-07-14T01:00:00,101,,R.D. Congo,KIN,,6c957fac-10b8-40d2-b86a-d049c637e4ee,Katanga,,,,2005-04-04T01:00:00
53,2011-10-10T01:00:00,5258,56412,5258,KATANGA MEGA MINING (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,d0920e1f-9083-467e-87ea-e060db6acc92,PR (AS),"Congo, DRC; Katanga; Tanganyika; Moba; S8/29",9e3f2a6c-da99-4d4c-86b6-91a28e209fbf,Part 1,2016-10-09T01:00:00,160,,R.D. Congo,KIN,,465589fb-00fa-4fad-ba8d-7e710be675eb,Katanga,,,,2006-07-28T01:00:00
54,2006-10-02T01:00:00,6236,56422,6236,"SOCIETE COMMERCIALE LA MINIERE DE KISENGE ""MANGANESE"" SARL (100%)",Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Convention,6c422ae6-5600-4aae-b6e9-e0f946d2de90,PR (AS),"Congo, DRC; Katanga; Lualaba; Sandoa; S10/22",1786062c-1ae4-4839-9ace-4b8f02a5cd91,Part 1,2011-10-01T01:00:00,225,,R.D. Congo,KIN,,47b43788-5640-42a6-ab8f-e74517202a13,Katanga,,,,2006-08-08T01:00:00
55,2013-11-11T00:00:00,805,56423,805,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,ce6c5e90-5854-4b2e-adf6-e11904bd15be,PR (AS),"Congo, DRC; Katanga; Haut-Katanga, Kolwezi; Lubudi; S11/26",1e453d6a-0d23-438d-8166-565bb3417335,Part 1,2018-11-10T00:00:00,159,,R.D. Congo,KIN,,09ea0e89-e47b-42f7-8bfa-d91737090298,Katanga,,,,2003-06-25T01:00:00
56,2012-02-10T00:00:00,1797,56443,1797,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,90e2ceb8-ec23-4a68-8ff3-e23284780cbb,PR (AS),"Congo, DRC; N1/27, Province Orientale; Haut-Uele; Wamba; Tshopo; Bafwasende",e6b731f7-6e16-433f-be8f-2d18975a3469,Part 1,2017-02-09T00:00:00,184,,R.D. Congo,KIN,,96e70225-fdfe-4e80-a5b2-c97caf686aae,Province Orientale,,,,2003-11-05T00:00:00
57,2004-05-31T01:00:00,2318,56455,2318,Mondo Mining (100%),Recherches,,,,,,,0,Carré,,,"Annulation de la procédure de déchéance car preuves de paiement déposées.
Permis en attente de finalisation du Renouvellement.
Admin_22/03/2012",,Permis de Recherches (AS),Active,Actif-En Force Majeure,b8a02c54-9ae7-41f1-8c1a-e33dc3465ece,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kalemie; S6/28",0029dc4b-7ab5-4409-b058-26ebae75a04d,Part 1,2009-05-30T01:00:00,215,,R.D. Congo,,,d25f7fcb-fe6d-46cb-bac5-abd5218b7ec4,Katanga,,,,2004-02-04T00:00:00
58,2006-10-11T01:00:00,5289,56466,5289,SOCIETE D'EXPLOITATION MINIERES (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Transformation Partielle,043a44c9-a614-4289-967c-1fcf627118f5,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Malemba-Nkulu; S8/26",d4a3f29b-477f-4c87-a673-02d76764a6bd,Part 1,2011-10-10T01:00:00,93,,R.D. Congo,KIN,,b00a656a-df9c-4872-aa67-029a54a04845,Katanga,,,,2006-07-28T01:00:00
59,2006-10-10T01:00:00,2624,56469,2624,MASTERS (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,7747b461-06d2-4ece-aa52-2025775cfd1c,PR (AS),"Congo, DRC; N1/29, Province Orientale; Ituri; Irumu",dba6d924-d6f2-4446-802a-f6456956e6a8,Part 1,2011-10-09T01:00:00,400,,R.D. Congo,,,9ac34538-e83e-4ac2-9eae-8272b2d664d0,Province Orientale,,,,2005-04-01T01:00:00
60,2008-05-20T01:00:00,6486,56474,6486,CONGO METAL Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,68c55d96-ebc6-45e3-abcf-20c4d4b38b87,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kalemie; S7/28",1e1bca60-db88-4d2d-b982-a03098218be2,Part 1,2013-05-19T01:00:00,224,,R.D. Congo,,,1fd813e3-1ae2-4214-980a-b726a6e660d4,Katanga,,,,2006-09-15T01:00:00
61,2009-05-14T01:00:00,2154,56478,2154,AURUM SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,9f019b7c-d8f4-4038-b4f4-212d99b74366,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Bukama; S10/26",15d15639-2dd8-4a99-9b18-f65003fd2c7b,Part 1,2014-05-13T01:00:00,61,,R.D. Congo,KIN,,6657f27f-9485-44e6-8ab8-467df7739945,Katanga,,,,2003-12-17T00:00:00
62,2005-08-25T01:00:00,4293,56479,4293,WALNI MINERAL COMPANY SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,59af066a-1c0e-4f03-96f5-212ef67bb642,PR (AS),"Congo, DRC; Katanga; Lualaba; Kapanga; S9/22",e0e7a52e-9ce2-404f-949b-71be0bc13326,Part 1,2010-08-24T01:00:00,12,,R.D. Congo,KIN,,4a58726b-f025-4040-92f1-0d5acdc6e524,Katanga,,,,2005-06-20T01:00:00
63,2004-03-31T01:00:00,1776,56484,1776,GECAMINES (100%),Recherches,,,,,,,0,Carré,,,"Assainissement Retombe: Réduction de la superficie de 75 à 45 carrés pour empiètement
du Parc de Kundelungu.
Admin_10/03/2011",,Permis de Recherches (AS),Active,Demande PE Approuvée,a1920f23-7fb7-46b5-abf7-218b3d6c4054,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Bukama; S10/26",1662aaef-bff2-4895-8a2e-a566180092c8,Part 1,2009-03-30T01:00:00,45,,R.D. Congo,KIN,,9727751e-ed11-440a-815b-623c312776e9,Katanga,,,,2003-06-26T01:00:00
64,2005-04-06T01:00:00,1427,56509,1427,VIRJI SHIRAZ (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,66d6fc74-88e3-4492-b57e-22a381bc2d42,PR (AS),"Congo, DRC; Katanga; Kolwezi; Lubudi; S11/25",28a2095b-54a7-491f-a8f5-342b59179c98,Part 1,2010-04-05T01:00:00,195,,R.D. Congo,KIN,,80352549-6a11-499d-ba45-2098584da6e2,Katanga,,,,2003-07-28T01:00:00
65,2011-06-12T01:00:00,5161,56511,5161,GROUPE BAZANO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,fb78cb8a-e816-46fc-8dc6-22acbadac575,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kambove; S12/26",88017ce9-11f3-4642-85aa-e193c68f65e8,Part 1,2016-06-11T01:00:00,3,,R.D. Congo,KIN,,8e56f088-8ea3-43fa-a5d4-1510fea6b9df,Katanga,,,,2006-04-13T01:00:00
66,2006-10-02T01:00:00,6215,56523,6215,"SOCIETE COMMERCIALE LA MINIERE DE KISENGE ""MANGANESE"" SARL (100%)",Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Convention,e59b0de1-d8c5-42fb-9982-235249522127,PR (AS),"Congo, DRC; Katanga; Lualaba; Sandoa; S10/22",11f1fc07-86f1-4f8d-ae81-300e200105f0,Part 1,2011-10-01T01:00:00,96,,R.D. Congo,KIN,,9be67021-2e7b-42dd-88c8-cefe79b9ba88,Katanga,,,,2006-08-08T01:00:00
67,2006-10-10T01:00:00,2784,56538,2784,MASTERS (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Levée de Force Majeure,37d394aa-e74b-4fcc-a1af-a2afa84de2c8,PR (AS),"Congo, DRC; N3/26, Province Orientale; Bas-Uele; Ango, Poko",f014adb8-3295-4ade-8268-c459abf598aa,Part 1,2012-11-08T00:00:00,400,,R.D. Congo,KIN,,d652705e-8a74-4dc5-8fdb-144a545e7ca2,Province Orientale,,,,2005-04-04T01:00:00
68,2007-08-10T01:00:00,8772,56542,8772,COMPAGNIE GENERALE DES MINES (100%),Recherches,,,,,,,0,Carré,,,"Sur instruction du DT/T
Droit à déchoir pour non paiement de DSA et en fin de validité; 
à Radier
Admin_06/01/2014
Dépôt de la transformation en PEPM le 20/12/2012
Admin_28/04/2014",,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,2ad04a2c-a94c-4cee-829a-a2e2ac985536,PR (AS),"Congo, DRC; Maniema; Maniema; Lubutu, Punia; S2/26",794293b5-a996-4b57-a1a7-c733c191aeb4,Part 1,2012-08-09T01:00:00,400,,R.D. Congo,KIN,,fdd6b437-2b7d-42b5-8c26-f0dff1efb75a,Maniema,,,,2007-07-18T01:00:00
69,2011-04-05T01:00:00,11399,56544,,Heribert KABWE SABWA (100%),Recherches,,,,,,,0,Carré,,,"Certificat à établir car paiement prouvé (voir finances)
DT/T 30/01/2012",,Permis de Recherches (AS),Active,Actif,1e98a9b8-fdcb-49c5-8b1a-a3313dc68aee,PR (AS),"Congo, DRC; Kasai Oriental; Kabinda; Katanga; Haut-Lomami; Kabongo, Kaniama; S7/24",cbe5be1f-61fc-4680-a82b-c72b304a8b4a,Part 1,2016-04-04T01:00:00,46,,R.D. Congo,KIN,,b8134fef-ed6d-4043-8854-cc9b1389656d,Katanga,,,,2009-03-03T13:00:01
70,2006-10-10T01:00:00,2781,56553,2781,MASTERS (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Renouvellement,5b3ed9d7-e8ee-4f28-b48c-a3e149bb6d73,PR (AS),"Congo, DRC; N0/28, Province Orientale; Ituri; Mambasa",c71c313f-67da-46f7-919d-8771b14a8a65,Part 1,2011-10-09T01:00:00,200,,R.D. Congo,KIN,,5239411e-88ea-409d-8005-a4519f0da5e6,Province Orientale,,,,2005-04-04T01:00:00
71,2012-02-10T00:00:00,1793,56561,1793,LONCOR RESOURCES CONGO Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,b637eb16-cea3-4981-bc8b-a435ea035e0b,PR (AS),"Congo, DRC; N1/27, Province Orientale; Tshopo; Bafwasende",21c52f65-99b6-4bf7-b2e2-673a56c8f4ae,Part 1,2017-02-09T00:00:00,229,,R.D. Congo,KIN,,4889af60-a492-41ad-9eb5-c72df03a639f,Province Orientale,,,,2003-11-05T00:00:00
72,2009-04-13T01:00:00,2176,56572,2176,VIRJI SHIRAZ (100%),Recherches,,,,,,,1,Carré,,,Avis Cadastral favorable (23 mars 2004),,Permis de Recherches (AS),Active,Renouvellement Octroi,16268828-18e5-4767-9eda-a530b75d9f21,PR (AS),"Congo, DRC; Katanga; Kolwezi; S11/24",13323081-b285-4e40-9796-ac4a368eafb4,Part 1,2014-04-12T01:00:00,117,,R.D. Congo,KIN,,5a02b0ca-737a-4643-9de0-f6adfbe015db,Katanga,,,,2003-12-19T00:00:00
73,2010-05-11T01:00:00,707,56576,707,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,21935f65-28e9-4090-8322-a56bdad9972f,PR (AS),"Congo, DRC; Katanga; Kolwezi; Lubudi; S11/25",4c52c13d-72dc-478e-913b-d4da9bf7a73e,Part 1,2015-05-10T01:00:00,235,,R.D. Congo,KIN,,f782a56c-f46e-4c30-93e9-dc395362afae,Katanga,,,,2003-05-19T01:00:00
74,2007-05-07T01:00:00,6563,56580,6563,NAKO MINES (100%),Recherches,,,,,,,0,Carré,,,"Titre en déchéance et ayant atteint sa fin de validité
Titre à radier
Admin_30/05/2012",,Permis de Recherches (AS),Active,Actif-Levée de Force Majeure,e496f722-e2f6-4d4c-9132-a5cc230162a9,PR (AS),"Congo, DRC; Kasai Oriental; Sankuru; Lubefu; Maniema; Maniema; Kibombo; S5/25",905b739d-f7b2-4cda-8f97-d6ca087df83f,Part 1,2014-01-31T00:00:00,460,,R.D. Congo,KIN,,484d6bee-3ac7-481f-ae6c-365acaceb8a7,Maniema,,,,2006-09-26T01:00:00
75,2005-08-08T01:00:00,3218,56583,3218,LIDA AFRIMING (10%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Renouvellement Octroi,74b438a7-1ced-4078-82d4-a6072e64a40e,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; S9/27",4a9931e8-111c-4d1f-a9a8-89e09e7c6d64,Part 1,2010-08-07T01:00:00,181,,R.D. Congo,KIN,,80038bff-d861-43f5-a5c5-38f67a302e10,Katanga,,,,2005-04-07T01:00:00
76,2010-04-13T01:00:00,695,56590,681,IVANPLATS DRC EXPLORATION SPRL (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,6da1de4e-6e48-4716-840c-a63557de602a,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; S12/25",a9df4338-a259-4eb8-80a8-bbc8c6f3659e,Part 1,2015-04-12T01:00:00,198,,R.D. Congo,KIN,,079e1d51-9284-474f-a2a2-8ae05bff979d,Katanga,,,,2003-05-19T01:00:00
77,2007-02-05T00:00:00,1557,56594,1557,BANRO CONGO MINING Sarl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,454c13b0-6169-4287-a42f-a67360f5a406,PR (AS),"Congo, DRC; S3/28, S4/28, Sud Kivu; Sud Kivu; Mwenga",561affa8-bb06-417e-b37a-38557ad61ba1,Part 1,2012-02-04T00:00:00,241,,R.D. Congo,KIN,,6fe20735-3edb-4d8b-a795-b75776f26c91,Sud Kivu,,,,2003-09-24T01:00:00
78,2013-11-02T00:00:00,849,56600,849,COMPAGNIE MINIERE DE SAKANIA SPRL (100%),Recherches,,,,,,,2,Carré,,,,,Permis de Recherches (AS),Active,Actif,6c8031f0-84f6-4009-b7d8-a6bc335841bb,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27, S13/27",56ef1bfd-9847-4f21-b9d5-975ae816f9b4,Part 1,2018-11-01T00:00:00,114,,R.D. Congo,KIN,,af2a8dbd-17b2-4060-9f11-d5cd7aed1668,Katanga,,,,2003-06-26T01:00:00
79,2012-10-28T01:00:00,7133,56616,7133,JIN SHENG MINING (100%),Recherches,,,,,,,1,Carré,,,"INSCRIPTION DE LA PROROGATION DE LA DUREE DE VALIDITE:17/06/2012 AU 27/10/2012
Archivage électronique:07/08/2012",,Permis de Recherches (AS),Active,Actif,7689eb04-5b34-4f3c-9f03-a7a0636f03d1,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; S11/26",760e9464-ddcf-44e6-b628-3ac02bfb0fc2,Part 1,2017-10-27T01:00:00,8,,R.D. Congo,,,4c902d4e-3417-44bd-8c5a-adf2e3272b89,Katanga,,,,2007-02-05T00:00:00
80,2007-07-02T01:00:00,7065,56642,7065,KATANGA METAL PROCESSING SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Renonciation totale,4e3da848-dcb0-46d7-a3b2-3f3ba7d6e193,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/27",eb6b2192-fab3-4d08-8adc-4fc5d438b136,Part 1,2012-07-01T01:00:00,8,,R.D. Congo,KIN,,3fa533d0-cde2-4021-b835-a867c3dede39,Katanga,7065,,,2007-02-05T00:00:00
81,2010-08-08T01:00:00,3092,56649,3092,BITMAK COMPANY Sprl (100%),Recherches,,,,,,,1,Carré,,,"Inscription d'office du Renouvellement 21/09/2010 mais DSPT non payé => Caducité
Titre en déchéance : impression du PA de déchéance 11/02/2012
Admin_30/05/2012",,Permis de Recherches (AS),Active,Actif-En Déchéance_NonPaiement,dfb329c9-88a9-4ad2-acde-3fa62d0e39c9,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Pweto; S10/28",fd0db4df-bb40-4095-9d46-7c59ecd4c968,Part 1,2015-08-07T01:00:00,76,,R.D. Congo,,,1c6fa74b-c4ba-493d-a24d-8d1588a2c69b,Katanga,,,,2005-04-07T01:00:00
82,2006-09-29T01:00:00,5267,56655,5267,MINING AND PROCESSING CONGO (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,94348980-5ec2-4577-9bb9-403a610b1b5f,PR (AS),"Congo, DRC; Nord Kivu; Nord Kivu; Walikale; S2/27",a1ac5f00-152c-4add-93f2-0217a8580a3b,Part 1,2011-09-28T01:00:00,380,,R.D. Congo,,,502a00d6-4c78-482f-aa76-3273ab0828d2,Nord Kivu,,,,2006-07-28T01:00:00
83,2007-02-03T00:00:00,3871,56667,3871,BANRO CONGO MINING Sarl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,8a668631-e893-4b8e-ab47-40d1c4113e48,PR (AS),"Congo, DRC; S4/28, Sud Kivu; Sud Kivu; Mwenga",2307938f-7e79-4552-9451-e1ca8ce27e7f,Part 1,2012-02-02T00:00:00,396,,R.D. Congo,KIN,,96619b1e-9539-4f01-a605-664501ee65c8,Sud Kivu,,,,2005-04-18T01:00:00
84,2007-07-26T01:00:00,8136,56669,8136,SA DRC Mining (100%),Recherches,,,,,,,0,Carré,,,"Droit déchu et en fin de validité. Titre à radier
Admin_03/04/2013",,Permis de Recherches (AS),Active,Actif-Report de Déchéance,0706bdab-0fe2-4bb6-ae21-41226b7db9c6,PR (AS),"Congo, DRC; S10/28",22804261-a963-49a9-92df-854d1e9b7bd0,Part 1,2012-07-25T01:00:00,30,,R.D. Congo,,,789261e8-747e-4bdf-99ed-b4fc7c91f2c4,Katanga,,,,2007-05-02T01:00:00
85,2006-10-27T01:00:00,4986,56688,4986,GOLDEN VALLEY SERVICES Ltd (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Force Majeure,598cf0e0-a85a-48f0-80af-42b11346750f,PR (AS),"Congo, DRC; N1/27, Province Orientale; Ituri; Mambasa",a03842c6-f72a-4d96-8b1d-7a9e57c28169,Part 1,2011-10-26T01:00:00,16,,R.D. Congo,KIN,,7425d6a6-c8c6-4eec-846f-659d2bc8cf61,Province Orientale,,,,2006-03-13T00:00:00
86,2006-09-04T01:00:00,5322,56689,5322,MINIERE DU MANIEMA Sprl (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Levée de Force Majeure,ba28dcb7-2b7b-48f1-b603-42b553285ae6,PR (AS),"Congo, DRC; Maniema; Maniema; Lubutu, Punia; S2/26",0d3dc02f-4a48-4b54-9de8-7c078107df60,Part 1,2013-06-24T01:00:00,350,,R.D. Congo,,,a2b5d623-3405-409f-9000-cff5f42ddb8c,Maniema,,,,2006-07-28T01:00:00
87,2009-04-13T01:00:00,2186,56715,2186,VIRJI SHIRAZ (100%),Recherches,,,,,,,1,Carré,,,"Avis Cadastral favorable (23 mars 2004)
Commission Assainissement: Droit minier en renouvellement depuis 2009
Admin_12/04/2011",,Permis de Recherches (AS),Active,Actif-En Renouvellement,aa410989-67a1-4a06-9d67-44287c09b0f3,PR (AS),"Congo, DRC; Katanga; Lualaba; Sandoa; S10/23",ecca694c-3b71-4ed1-ad67-05d4f8a55337,Part 1,2014-04-12T01:00:00,113,,R.D. Congo,KIN,,f13049ea-6991-40d6-8e22-a69231a1efd5,Katanga,,,,2003-12-23T00:00:00
88,2007-01-20T00:00:00,6649,56722,6649,KATANGA METAL PROCESSING SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Renonciation totale,781918fe-19c6-4650-80ad-c16477344f4a,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S12/28",c2757799-04a3-44ea-92a9-2a8bd90d69fb,Part 1,2012-01-19T00:00:00,115,,R.D. Congo,KIN,,31f2cfe9-b0e6-4826-9359-a98adee978a6,Katanga,6649,,,2006-10-06T01:00:00
89,2009-04-13T01:00:00,2184,56735,2184,VIRJI SHIRAZ (100%),Recherches,,,,,,,1,Carré,,,Avis Cadastral favorable (23 mars 2004),,Permis de Recherches (AS),Active,Actif-En cours de Renonciation totale,fecbf631-52ff-4562-8787-c223709dc8cb,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S7/26",b4afe324-2484-427f-b925-a4d6337f0ae4,Part 1,2014-04-12T01:00:00,200,,R.D. Congo,KIN,,55aaf59b-bc59-4572-b1ae-bc281d84387b,Katanga,,,,2003-12-22T00:00:00
90,2006-10-10T01:00:00,2799,56741,2799,MASTERS (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Levée de Force Majeure,0d1d322b-e590-44c9-b68d-c2ec7faeeaa6,PR (AS),"Congo, DRC; N3/26, Province Orientale; Bas-Uele; Poko",7177c71b-f232-4bbf-8f8f-77facb52f62d,Part 1,2012-11-08T00:00:00,400,,R.D. Congo,,,640ba9a6-b463-43f3-96d1-daaadd52941e,Province Orientale,,,,2005-04-04T01:00:00
91,2012-04-04T01:00:00,6533,56793,6533,RUBACO (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,420e2dd7-b942-489c-8050-001fcce4ccc4,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/27",7fd737e4-aa2a-44eb-9916-ea01a813bd22,Part 1,2017-04-03T01:00:00,85,,R.D. Congo,KIN,,4fa5f734-ab3f-453a-9ae0-c190b93d9286,Katanga,,,,2006-09-20T01:00:00
92,2009-11-28T00:00:00,11648,56796,KIN/20090922/110000,Gaston KAHILU MBAKA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PEPM,d5c2952f-6dbc-4097-a3ae-0056e453fd63,PR (AS),"Congo, DRC; Katanga; Lualaba; Kapanga; S9/21",a7597a62-c4ec-4edb-a085-4dd62eaa98ae,Part 1,2014-11-27T00:00:00,17,,R.D. Congo,KIN,,445f1084-fecd-4077-9500-aab882837ff2,Katanga,,,,2009-09-22T12:00:00
93,2010-05-11T01:00:00,702,56799,702,AFRICAN MINERALS (Barbados) Ltd Sprl (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Cession Totale,22b299c2-c8b1-4d73-a638-006ad0dcc542,PR (AS),"Congo, DRC; Katanga; Kolwezi; Mutshatsha; S11/25",7fb04ff9-4aad-4d7b-87d8-bc888f1e320d,Part 1,2015-05-10T01:00:00,173,,R.D. Congo,KIN,,9e0bb705-f7b2-4a10-9085-68efe3cf9ca2,Katanga,,,,2003-05-19T01:00:00
94,2005-07-15T01:00:00,3554,56801,3554,KUMPALA DIAMOND RESOURCES DRC SARL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,2bd5ea92-c07b-4cf0-8b46-00ae6c26f748,PR (AS),"Congo, DRC; Kasai Occidental; Kasai; S7/20",8ec042f8-dd65-4ae9-9dff-da62d462bad1,Part 1,2010-07-14T01:00:00,110,,R.D. Congo,KIN,,d6f4692b-4a3d-4cd1-bd69-3131a5898529,Kasai Occidental,,,,2005-04-11T01:00:00
95,2011-06-13T01:00:00,5044,56822,5044,KATANGA MEGA MINING (100%),Recherches,,,,,,,1,Carré,,,,,Permis de Recherches (AS),Active,Actif,5193b4aa-2967-4133-b996-02a211879ffb,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27",372d0ef2-d051-499e-8cc5-9a8708e5d8ce,Part 1,2016-06-12T01:00:00,12,,R.D. Congo,KIN,,fc6a9c5a-44b1-419a-8cab-2bc6a0e29d2a,Katanga,,,,2006-04-06T01:00:00
96,2006-12-11T00:00:00,5851,56836,5851,JADAS ENTREPRISES SPRL (100%),Recherches,,,,,,,0,Carré,,,"1- Permis retiré de la liste des Radiations car ayant introduit une demande de PE le 05/12/2011.
    Admin_21/12/2011",,Permis de Recherches (AS),Active,Actif-Transformation PR en PE,6c5577fc-cf7a-44bb-88be-03f6dbf92de8,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; S11/26",ea06f614-c6bc-48da-92b5-8f188daf4cd4,Part 1,2011-12-10T00:00:00,8,,R.D. Congo,KIN,,62f570df-7ad5-4b41-bb98-7a3f6ee5dcf5,Katanga,,,,2006-08-02T01:00:00
97,2010-07-15T01:00:00,2775,56842,2775,SOCOMEX CONGO (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Renouvellement Octroi,e4ef3e9d-2cb5-44ca-8fd5-045835ea7993,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Malemba-Nkulu; S9/27",1ee2f83e-d249-418d-a947-eff47758c0a7,Part 1,2015-07-14T01:00:00,200,,R.D. Congo,KIN,,4f0dec15-083a-42c3-ac96-e962c00c308c,Katanga,,,,2005-04-04T01:00:00
98,2006-10-02T01:00:00,6221,56846,6221,"SOCIETE COMMERCIALE LA MINIERE DE KISENGE ""MANGANESE"" SARL (100%)",Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En Convention,cfd92744-0f18-4c0b-8d32-04878ee6cfc2,PR (AS),"Congo, DRC; Katanga; Lualaba; Sandoa; S10/22",d0ffda84-b65e-4ace-8497-6367a2af46a6,Part 1,2011-10-01T01:00:00,400,,R.D. Congo,KIN,,f186db3d-6e1e-4fb7-806b-d19fad51595b,Katanga,,,,2006-08-08T01:00:00
