id,status,dtegranted,archived,code,LayerName,objectid,areaunit,dteapplied,LayerID,commodities,part,parties,dteexpires,areavalue,type,commoditiescd
3628,Application Recommended,,False,CH 240/2012,Application PML Licenses,71859,Hectares,2012-07-19T08:30:00,9,Gold,Part 1,Aidan Andrea Msigwa (100%),,8.17,Primary Mining Licence - All Minerals other than Building Material,Au
3629,Application,,False,DO. 802/2012,Application PML Licenses,71879,Hectares,2012-08-13T11:31:00,9,Gold,Part 1,"Anita Kwayu (6%), Moshi R. Changai (6%), Suleiman Othman Bhoki (6%), Eunice Dekela (6%), Robert Kitija (6%), Khamis Iddy Sanda (6%), Nurdin A. Nkya (6%), Juni Khamis Iddy (6%), Pius A. Chombo (6%), Ibrahim Rashid Matundu (6%), Chansi Abdallah (6%), Innoc",,9.42,Primary Mining Licence - All Minerals other than Building Material,Au
3630,Application,,False,Mo.781/2013,Application PML Licenses,71891,Hectares,2013-06-28T15:46:00,9,Feldspar,Part 1,"Amiri Ramadhani Senganga (50%), Joseph Mduma (50%)",,9.45,Primary Mining Licence - All Minerals other than Building Material,FLD
3631,Application,,False,DO 691/2012,Application PML Licenses,71896,Hectares,2012-07-27T11:30:00,9,Copper,Part 1,"Samuel Chitalilo (50%), Cliton Samuel (50%)",,9.47,Primary Mining Licence - All Minerals other than Building Material,Cu
3632,Application,,False,MB 863/2011,Application PML Licenses,71952,Hectares,2011-10-25T08:30:00,9,Copper,Part 1,"Benson G. Mwakilembe (50%), Ziadi Hamza Igangula (50%)",,9.95,Primary Mining Licence - All Minerals other than Building Material,Cu
3633,Application Recommended,,False,Kgm. 020/2009,Application PML Licenses,71953,Hectares,2009-11-27T14:30:00,9,Galena,Part 1,Azimio Trading Company Ltd (100%),,7.16,Primary Mining Licence - All Minerals other than Building Material,Galena
3634,Application,,False,MB 864/2011,Application PML Licenses,71954,Hectares,2011-10-25T08:30:00,9,Copper,Part 1,"Benson G. Mwakilembe (50%), Ziadi Hamza Igangula (50%)",,9.95,Primary Mining Licence - All Minerals other than Building Material,Cu
3635,Application,,False,MB 865/2011,Application PML Licenses,71955,Hectares,2011-10-25T08:30:00,9,Copper,Part 1,"Benson G. Mwakilembe (50%), Ziadi Hamza Igangula (50%)",,9.95,Primary Mining Licence - All Minerals other than Building Material,Cu
3636,Application Recommended,,False,Kgm. 022/2009,Application PML Licenses,71956,Hectares,2009-11-27T14:30:00,9,Galena,Part 1,Azimio Trading Company Ltd (100%),,9.94,Primary Mining Licence - All Minerals other than Building Material,Galena
3637,Application,,False,MB 866/2011,Application PML Licenses,71958,Hectares,2011-10-25T08:30:00,9,Copper,Part 1,"Benson G. Mwakilembe (50%), Ziadi Hamza Igangula (50%)",,9.95,Primary Mining Licence - All Minerals other than Building Material,Cu
3638,Application,,False, MB 39/2012,Application PML Licenses,71959,Hectares,2012-02-21T07:30:00,9,Gold,Part 1,Mathias Yohana  Nkonya (100%),,9.9,Primary Mining Licence - All Minerals other than Building Material,Au
3639,Application,,False,MB 875/2011,Application PML Licenses,71961,Hectares,2011-10-25T08:30:00,9,Copper,Part 1,"Benson G. Mwakilembe (50%), Ziadi Hamza Igangula (50%)",,9.95,Primary Mining Licence - All Minerals other than Building Material,Cu
3640,Application Recommended,,False,Kgm. 023/2009,Application PML Licenses,71964,Hectares,2009-11-27T14:30:00,9,Galena,Part 1,Azimio Trading Company Ltd (100%),,9.23,Primary Mining Licence - All Minerals other than Building Material,Galena
3641,Application Recommended,,False,Kgm. 001/2009,Application PML Licenses,71966,Hectares,2009-11-27T14:30:00,9,Copper,Part 1,Azimio Trading Company Ltd (100%),,9.96,Primary Mining Licence - All Minerals other than Building Material,Cu
3642,Application Recommended,,False,Kgm. 002/2009,Application PML Licenses,71967,Hectares,2009-11-27T14:30:00,9,Copper,Part 1,Azimio Trading Company Ltd (100%),,9.93,Primary Mining Licence - All Minerals other than Building Material,Cu
3643,Application Recommended,,False,Kgm. 004/2009,Application PML Licenses,71968,Hectares,2009-11-27T14:30:00,9,Copper,Part 1,Azimio Trading Company Ltd (100%),,9.91,Primary Mining Licence - All Minerals other than Building Material,Cu
3644,Application Recommended,,False,Kgm. 003/2009,Application PML Licenses,71970,Hectares,2009-11-27T14:30:00,9,Copper,Part 1,Azimio Trading Company Ltd (100%),,9.93,Primary Mining Licence - All Minerals other than Building Material,Cu
3645,Application Recommended,,False,Kgm. 006/2009,Application PML Licenses,71971,Hectares,2009-11-27T14:30:00,9,Copper,Part 1,Azimio Trading Company Ltd (100%),,9.61,Primary Mining Licence - All Minerals other than Building Material,Cu
3646,Application Recommended,,False,Kgm. 005/2009,Application PML Licenses,71974,Hectares,2009-11-27T14:30:00,9,Copper,Part 1,Azimio Trading Company Ltd (100%),,9.97,Primary Mining Licence - All Minerals other than Building Material,Cu
3647,Application Recommended,,False,Kgm. 007/2009,Application PML Licenses,71976,Hectares,2009-11-27T14:30:00,9,Copper,Part 1,Azimio Trading Company Ltd (100%),,9.89,Primary Mining Licence - All Minerals other than Building Material,Cu
3648,Application Recommended,,False,Kgm. 008/2009,Application PML Licenses,71977,Hectares,2009-11-27T14:30:00,9,Copper,Part 1,Azimio Trading Company Ltd (100%),,9.97,Primary Mining Licence - All Minerals other than Building Material,Cu
3649,Application,,False,MB 867/2011,Application PML Licenses,71979,Hectares,2011-10-25T08:30:00,9,Copper,Part 1,"Benson G. Mwakilembe (50%), Ziadi Hamza Igangula (50%)",,9.95,Primary Mining Licence - All Minerals other than Building Material,Cu
3650,Application Recommended,,False,Kgm. 009/2009,Application PML Licenses,71980,Hectares,2009-11-27T14:30:00,9,Copper,Part 1,Azimio Trading Company Ltd (100%),,9.58,Primary Mining Licence - All Minerals other than Building Material,Cu
3651,Application Recommended,,False,PML007860EZ,Application PML Licenses,71984,Hectares,2011-09-08T12:32:00,9,Gemstones,Part 1,Bongo Mining Company Limited (100%),,0.06,Primary Mining Licence - All Minerals other than Building Material,Gem
3652,Application Recommended,,False,Kgm. 614/2011,Application PML Licenses,71987,Hectares,2011-05-26T12:15:00,9,Galena,Part 1,Joseph Mahehela (100%),,8.31,Primary Mining Licence - All Minerals other than Building Material,Galena
3653,Application Recommended,,False,Kgm. 615/2011,Application PML Licenses,71989,Hectares,2011-05-26T12:15:00,9,Galena,Part 1,Joseph Mahehela (100%),,8.31,Primary Mining Licence - All Minerals other than Building Material,Galena
3654,Application Recommended,,False,Kgm. 616/2011,Application PML Licenses,71990,Hectares,2011-05-26T12:15:00,9,Galena,Part 1,Joseph Mahehela (100%),,8.31,Primary Mining Licence - All Minerals other than Building Material,Galena
3655,Application Recommended,,False,Kgm. 723/2011,Application PML Licenses,71996,Hectares,2011-06-08T13:30:00,9,Galena,Part 1,Moshi Khamisi Ndalizi (100%),,9.52,Primary Mining Licence - All Minerals other than Building Material,Galena
3656,Application Recommended,,False,Kgm. 662/2011,Application PML Licenses,71997,Hectares,2011-06-08T13:30:00,9,Galena,Part 1,Moshi Khamisi Ndalizi (100%),,9.62,Primary Mining Licence - All Minerals other than Building Material,Galena
3657,Application Recommended,,False,Kgm. 724/2011,Application PML Licenses,72002,Hectares,2011-06-08T13:30:00,9,Galena,Part 1,Moshi Khamisi Ndalizi (100%),,10.0,Primary Mining Licence - All Minerals other than Building Material,Galena
3658,Application,,False,Mo.1801/2011,Application PML Licenses,72009,Hectares,2011-05-05T03:30:00,9,Gold,Part 1,"Elibariki Makundi (50%), Ramadhan Salim (50%)",,5.82,Primary Mining Licence - All Minerals other than Building Material,Au
3659,Application,,False,Mo.1800/2011,Application PML Licenses,72010,Hectares,2011-05-05T03:30:00,9,Gold,Part 1,"Elibariki Makundi (50%), Ramadhan Salim (50%)",,5.82,Primary Mining Licence - All Minerals other than Building Material,Au
3660,Application,,False,HA.1673/2011,Application PML Licenses,72015,Hectares,2011-12-06T11:10:00,9,Gold,Part 1,Manyendi Mokiwa (100%),,8.19,Primary Mining Licence - All Minerals other than Building Material,Au
3661,Application,,False,HA.1669/2011,Application PML Licenses,72016,Hectares,2011-12-06T11:10:00,9,Gold,Part 1,Manyendi Mokiwa (100%),,8.19,Primary Mining Licence - All Minerals other than Building Material,Au
3662,Application,,False,HA.1670/2011,Application PML Licenses,72017,Hectares,2011-12-06T11:10:00,9,Gold,Part 1,Manyendi Mokiwa (100%),,8.19,Primary Mining Licence - All Minerals other than Building Material,Au
3663,Application,,False,HA.1674/2011,Application PML Licenses,72018,Hectares,2011-12-06T11:10:00,9,Gold,Part 1,Manyendi Mokiwa (100%),,8.19,Primary Mining Licence - All Minerals other than Building Material,Au
3664,Application,,False,DO 440/2012,Application PML Licenses,72020,Hectares,2012-04-18T14:00:00,9,Gold,Part 1,"Iddi A. Matamba (3%), Lucas Mmary (3%), Haji R. Matundu (3%), Ibrahim Rashid Matundu (3%), Nikas Sangaya (3%), Omary Ally (3%), Moshi R. Changai (3%), Saidi K. Midero (3%), Manisi Martin (3%), Hafsa M. Yusuph (3%), Husen A Saida (3%), Innocent Hugo Makom",,0.43,Primary Mining Licence - All Minerals other than Building Material,Au
3665,Application Recommended,,False,HA.951/2010,Application PML Licenses,72026,Hectares,2010-11-04T07:30:00,9,Gold,Part 1,"Christopher H. Swai (50%), Neema Masawe (50%)",,9.45,Primary Mining Licence - All Minerals other than Building Material,Au
3666,Application Recommended,,False,AR 1757/2012,Application PML Licenses,72033,Hectares,2012-07-23T15:15:00,9,Marble,Part 1,Ziadi Hamza Igangula (100%),,8.52,Primary Mining Licence - All Minerals other than Building Material,MBL
3667,Application Recommended,,False,AR 1759/2012,Application PML Licenses,72035,Hectares,2012-07-23T15:15:00,9,Marble,Part 1,Ziadi Hamza Igangula (100%),,9.47,Primary Mining Licence - All Minerals other than Building Material,MBL
3668,Application Recommended,,False,AR 1758/2012,Application PML Licenses,72036,Hectares,2012-07-23T15:15:00,9,Marble,Part 1,Ziadi Hamza Igangula (100%),,7.67,Primary Mining Licence - All Minerals other than Building Material,MBL
3669,Application Recommended,,False,AR 1755/2012,Application PML Licenses,72038,Hectares,2012-07-23T15:15:00,9,Marble,Part 1,Ziadi Hamza Igangula (100%),,8.52,Primary Mining Licence - All Minerals other than Building Material,MBL
3670,Application Recommended,,False,AR 1756/2012,Application PML Licenses,72041,Hectares,2012-07-23T15:15:00,9,Marble,Part 1,Ziadi Hamza Igangula (100%),,8.52,Primary Mining Licence - All Minerals other than Building Material,MBL
3671,Application Recommended,,False,AR 1754/2012,Application PML Licenses,72042,Hectares,2012-07-23T15:15:00,9,Marble,Part 1,Ziadi Hamza Igangula (100%),,8.52,Primary Mining Licence - All Minerals other than Building Material,MBL
3672,Application,,False,SGD 091/2011,Application PML Licenses,72055,Hectares,2011-08-18T08:38:00,9,Gold,Part 1,"Yahya Said Kudeba (15%), Abdallah Mwandami Gwayaka (14%), Burhani Hamis Shaban (14%), Hassan Salim Omary (14%), Ally Nanjota (14%), Nicholous William Mpanji (14%), Pius Game Gulamse (14%)",,9.08,Primary Mining Licence - All Minerals other than Building Material,Au
3673,Application,,False,TA. 42/2011,Application PML Licenses,72062,Hectares,2011-05-25T10:10:00,9,Building Materials,Part 1,GEREZA KUU-MAWENI (100%),,4.33,Primary Mining Licence - Building Material,BM
3674,Application,,False,TA. 43/2011,Application PML Licenses,72069,Hectares,2011-05-25T10:10:00,9,Building Materials,Part 1,GEREZA KUU-MAWENI (100%),,4.11,Primary Mining Licence - Building Material,BM
3675,Application Recommended,,False,PML007165EZ,Application PML Licenses,72070,Hectares,2012-05-03T11:15:00,9,Gold,Part 1,Rashid Singano (100%),,9.44,Primary Mining Licence - All Minerals other than Building Material,Au
3676,Application,,False,DO 378/2012,Application PML Licenses,72078,Hectares,2012-01-25T12:35:00,9,Gemstones,Part 1,Saleh Amin Saleh (100%),,9.45,Primary Mining Licence - All Minerals other than Building Material,Gem
3677,Application,,False,DO 384/2012,Application PML Licenses,72080,Hectares,2012-02-25T12:35:00,9,Copper,Part 1, Saleh Amin Saleh (100%),,9.45,Primary Mining Licence - All Minerals other than Building Material,Cu
3678,Application,,False,DO 566/2012,Application PML Licenses,72082,Hectares,2012-06-15T13:25:00,9,Gold,Part 1,Said Ally Mnjeja (100%),,9.42,Primary Mining Licence - All Minerals other than Building Material,Au
3679,Application,,False,DO 567/2012,Application PML Licenses,72083,Hectares,2012-06-15T13:25:00,9,Gold,Part 1,Said Ally Mnjeja (100%),,10.25,Primary Mining Licence - All Minerals other than Building Material,Au
3680,Application,,False,DO 477/2012,Application PML Licenses,72084,Hectares,2012-05-15T11:00:00,9,Gemstones,Part 1,Saadat Ahamed Abdallah (100%),,,Primary Mining Licence - All Minerals other than Building Material,Gem
3681,Application,,False,HA.1671/2011,Application PML Licenses,72091,Hectares,2011-12-06T11:10:00,9,Gold,Part 1,Manyendi Mokiwa (100%),,8.19,Primary Mining Licence - All Minerals other than Building Material,Au
3682,Application,,False,HA.1672/2011,Application PML Licenses,72092,Hectares,2011-12-06T11:10:00,9,Gold,Part 1,Manyendi Mokiwa (100%),,8.19,Primary Mining Licence - All Minerals other than Building Material,Au
3683,Application,,False,HA.1676/2011,Application PML Licenses,72093,Hectares,2011-12-06T11:10:00,9,Gold,Part 1,Manyendi Mokiwa (100%),,8.38,Primary Mining Licence - All Minerals other than Building Material,Au
3684,Application,,False,HA.1675/2011,Application PML Licenses,72094,Hectares,2011-12-06T11:10:00,9,Gold,Part 1,Manyendi Mokiwa (100%),,8.38,Primary Mining Licence - All Minerals other than Building Material,Au
3685,Application,,False,Mo.84/2012,Application PML Licenses,72112,Hectares,2012-02-13T15:25:00,9,Moonstone,Part 1,"Ahmed  Salum Hamad (25%), Hamad Ussi Hamad (25%), Ali Hamad Amour (25%)",,2.27,Primary Mining Licence - All Minerals other than Building Material,Mst
3686,Application Recommended,,False,PML001395NZ,Application PML Licenses,72120,Hectares,2012-03-09T11:30:00,9,Gold,Part 1,"Dahaye Hirga Nade (34%), Clinton Samwel (33%), Makubi M. Chikonya (33%)",,9.6,Primary Mining Licence - All Minerals other than Building Material,Au
3687,Application Recommended,,False,PML001396NZ,Application PML Licenses,72124,Hectares,2012-03-09T11:30:00,9,Gold,Part 1,"Dahaye Hirga Nade (34%), Clinton Samwel (33%), Makubi M. Chikonya (33%)",,9.2,Primary Mining Licence - All Minerals other than Building Material,Au
3688,Application Recommended,,False,PML001394NZ,Application PML Licenses,72125,Hectares,2012-03-09T11:30:00,9,Gold,Part 1,"Dahaye Hirga Nade (34%), Clinton Samwel (33%), Makubi M. Chikonya (33%)",,9.53,Primary Mining Licence - All Minerals other than Building Material,Au
3689,Application Recommended,,False,PML001397NZ,Application PML Licenses,72126,Hectares,2012-03-09T11:30:00,9,Gold,Part 1,"Dahaye Hirga Nade (34%), Clinton Samwel (33%), Makubi M. Chikonya (33%)",,9.42,Primary Mining Licence - All Minerals other than Building Material,Au
3690,Application Recommended,,False,PML001398NZ,Application PML Licenses,72127,Hectares,2012-03-09T11:30:00,9,Gold,Part 1,"Dahaye Hirga Nade (34%), Clinton Samwel (33%), Makubi M. Chikonya (33%)",,9.52,Primary Mining Licence - All Minerals other than Building Material,Au
3691,Application Recommended,,False,PML001399NZ,Application PML Licenses,72129,Hectares,2012-03-09T11:30:00,9,Gold,Part 1,"Dahaye Hirga Nade (34%), Clinton Samwel (33%), Makubi M. Chikonya (33%)",,8.99,Primary Mining Licence - All Minerals other than Building Material,Au
3692,Application Recommended,,False,PML001400NZ,Application PML Licenses,72130,Hectares,2012-03-09T11:30:00,9,Gold,Part 1,"Dahaye Hirga Nade (34%), Clinton Samwel (33%), Makubi M. Chikonya (33%)",,9.61,Primary Mining Licence - All Minerals other than Building Material,Au
3693,Application Recommended,,False,PML001401NZ,Application PML Licenses,72132,Hectares,2012-03-09T11:30:00,9,Gold,Part 1,"Dahaye Hirga Nade (34%), Clinton Samwel (33%), Makubi M. Chikonya (33%)",,9.54,Primary Mining Licence - All Minerals other than Building Material,Au
3694,Application Recommended,,False,Ar 1475/2012,Application PML Licenses,72136,Hectares,2012-05-08T11:00:00,9,Gold,Part 1,"John Kida (50%), Christopher Mbelwa (50%)",,10.0,Primary Mining Licence - All Minerals other than Building Material,Au
3695,Application Recommended,,False,MPD1083/2012,Application PML Licenses,72138,Hectares,2012-04-11T09:00:00,9,Copper,Part 1,Hilary Festo Ngowi (100%),,7.37,Primary Mining Licence - All Minerals other than Building Material,Cu
3696,Application Recommended,,False,Ar 1474/2012,Application PML Licenses,72139,Hectares,2012-05-08T11:00:00,9,Gold,Part 1,"John Kida (50%), Christopher Mbelwa (50%)",,9.96,Primary Mining Licence - All Minerals other than Building Material,Au
3697,Application Recommended,,False,Ar 1477/2012,Application PML Licenses,72142,Hectares,2012-05-08T11:00:00,9,Gold,Part 1,"John Kida (50%), Christopher Mbelwa (50%)",,9.98,Primary Mining Licence - All Minerals other than Building Material,Au
3698,Application Recommended,,False,Ar 1478/2012,Application PML Licenses,72143,Hectares,2012-05-08T11:00:00,9,Gold,Part 1,"John Kida (50%), Christopher Mbelwa (50%)",,9.92,Primary Mining Licence - All Minerals other than Building Material,Au
