id,status,dtegranted,code,objectid,dteapplied,LayerID,commodities,parties,dteexpires,LayerName,type,commoditiescd
591,Approved for Granting,,EPL/845,176,2010-08-30T12:00:00,3,NON PRECIOUS MINERALS,,,Applications,Exclusive Prospecting License,NON
592,Application,,2262/1-10,182,2012-03-05T12:17:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
593,Application,,2261/1-10,183,2012-03-05T12:17:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
594,Application,,DRACKO3,184,2012-03-14T11:51:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
595,Application,,DRACKO2,185,2012-03-14T11:51:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
596,Application,,2263/1-8,186,2012-03-05T12:17:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
597,Application,,DRACKO1,187,2012-03-14T11:51:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
598,Approved for Granting,,EPL/846,189,2010-08-30T12:00:00,3,IRON ORE,,,Applications,Exclusive Prospecting License,Fe
599,Approved for Granting,,EPL/881,190,2012-04-08T11:36:56,3,ALL MINERALS,,,Applications,Exclusive Prospecting License,ALL
600,Approved for Granting,,EPL/849,192,2010-09-15T12:00:00,3,IRON ORE,,,Applications,Exclusive Prospecting License,Fe
601,Application,,SPL/1166,195,2011-12-08T11:53:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Special Prospecting License,GS
602,Approved for Granting,,EPL/886,204,2011-04-18T10:23:00,3,NON PRECIOUS MINERALS,,,Applications,Exclusive Prospecting License,NON
603,Application,,M/5325-VISIMA B,208,2011-05-30T13:10:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
604,Approved for Granting,,SPL/1122,213,2011-07-06T11:45:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
605,Approved for Granting,,SPL/1186,226,2012-02-14T11:21:00,3,PRECIOUS METALS,,,Applications,Special Prospecting License,PM
606,Approved for Granting,,SPL/1077,227,2011-03-21T10:01:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
607,Approved for Granting,,M/7477- SAMUKA I,228,2011-04-28T16:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
608,Approved for Granting,,M/7477- SAMUKA II,229,2011-04-28T16:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
609,Approved for Granting,,M/7477- SAMUKA III,230,2011-04-28T16:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
610,Approved for Granting,,M/7577 ,231,2011-11-23T11:08:56,3,GYPSUM,,,Applications,Location Licenses,Gy
611,Approved for Granting,,M/7577,232,2011-11-23T11:08:56,3,GYPSUM,,,Applications,Location Licenses,Gy
612,Application,,M/7549-Katoroni ,235,2011-01-20T15:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
613,Application,,M/7486 - Rehoboth,238,2010-11-02T15:04:45,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
614,Application,,SPL/1102,239,2011-06-02T11:55:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
615,Application,,M/7586,243,2012-03-12T09:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
616,Approved for Granting,,SPL/1027,245,2010-10-06T16:32:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
617,Application,,M/7580,246,2011-12-22T12:40:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
618,Approved for Granting,,SPL/1085/Block 2,249,2011-08-17T12:00:00,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
619,Approved for Granting,,M/7577,250,2011-11-23T11:08:56,3,GYPSUM,,,Applications,Location Licenses,Gy
620,Approved for Granting,,SPL/1085/Block 1,252,2011-08-17T12:00:00,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
621,Application,,M/7478-Sabaya I,262,2011-02-25T12:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
622,Approved for Granting,,SPL/826,265,2011-05-04T15:17:00,3,"BASE MINERALS, IRON ORE",,,Applications,Special Prospecting License,"BM, Fe"
623,Approved for Granting,,SPL/1155,274,2011-10-13T10:00:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
624,Application,,EPL/882,280,2011-05-30T11:36:00,3,ALL MINERALS,,,Applications,Exclusive Prospecting License,ALL
625,Application,,SPL/1306,282,2013-01-10T09:00:00,3,"ALL MINERALS, MANGANESE",,,Applications,Special Prospecting License,"ALL, Mn"
626,Approved for Granting,,SPL/971,286,2010-06-21T14:19:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
627,Approved for Granting,,M/7419-depark 3,287,2011-03-10T14:40:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
628,Approved for Granting,,M/7419-depark 4,289,2011-03-10T14:40:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
629,Approved for Granting,,M/7419-depark 5,291,2011-03-10T14:40:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
630,Application,,M/7572,292,2012-05-09T10:40:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
631,Application,,SPL/1158,295,2011-10-26T10:40:00,3,GYPSUM,,,Applications,Special Prospecting License,Gy
632,Application,,SPL/1208,303,2012-04-18T17:40:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Special Prospecting License,GS
633,Approved for Granting,,SPL/1153,312,2011-09-05T09:00:00,3,GYPSUM,,,Applications,Special Prospecting License,Gy
634,Application,,Jeriko III/1-10,313,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
635,Application,,Jeriko I/1-10,319,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
636,Application,,Jeriko II/1-10,320,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
637,Application,,Jeriko IV/1-10,321,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
638,Application,,Jeriko V/1-10,322,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
639,Application,,M/7560,323,2011-07-22T10:47:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
640,Application,,Mt. Meru II/1-10,327,2012-01-03T13:10:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
641,Application,,Upendo II/1-10,328,2012-01-03T13:10:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
642,Application,,Bahati/1-10,329,2012-01-03T13:10:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
643,Application,,M/7520-AKIBA B,334,2012-04-05T11:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
644,Application,,Rukanga II Upendo/1-10,337,2011-03-08T14:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
645,Application,,M/7598,350,2012-05-29T10:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
646,Application,,SPL/1216,360,2012-05-24T15:08:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
647,Application,,Sigi/1-2,363,2010-09-23T13:30:00,3,PRECIOUS METALS,,,Applications,Location Licenses,PM
648,Application,,RukangaIII Upendo/1-10,365,2011-03-08T14:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
649,Application,,Unity I/1-8,366,2011-03-08T14:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
650,Application,,Kilabu I/1-10,367,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
651,Application,,Kilabu II/1-10,368,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
652,Application,,Kilabu III/1-10,369,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
653,Application,,Kilabu IV/1-10,370,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
654,Approved for Granting,,SPL/1150,375,2011-10-03T15:20:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
655,Application,,SPL/1196,380,2012-02-29T09:00:00,3,"BASE MINERALS, GOLD",,,Applications,Special Prospecting License,"Au, BM"
656,Approved for Granting,,M/7557,381,2011-05-13T12:20:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
657,Application,,Eliza,385,2011-10-27T16:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
658,Application,,SPL/1164,396,2011-11-29T12:20:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
659,Application,,SPL/1163,397,2011-11-29T12:20:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
660,Approved for Granting,,SPL/1220,402,2012-06-07T12:47:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Special Prospecting License,GS
661,Approved for Granting,,SPL/1143,411,2011-09-09T09:44:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
662,Application,,M/7585-Musa I,426,2012-03-05T12:17:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
663,Approved for Granting,,SPL/1239,438,2012-07-31T12:50:00,3,HEAVY MINERALS (GENERAL),,,Applications,Special Prospecting License,HM
664,Approved for Granting,,M/7432,443,2011-02-25T15:57:57,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
665,Application,,M/7616,444,2012-11-13T09:57:25,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
666,Application,,M/7607 MVONO 1,450,2012-09-19T12:49:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
667,Application,,M/7159,451,2012-11-02T09:08:04,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
668,Approved for Granting,,EPL/928,456,2012-07-17T10:00:00,3,ALL MINERALS,,,Applications,Exclusive Prospecting License,ALL
669,Approved for Granting,,SPL/1242,457,2012-07-19T14:15:05,3,BASE MINERALS,,,Applications,Special Prospecting License,BM
670,Approved for Granting,,SPL/1241,458,2012-08-03T12:52:00,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
671,Approved for Granting,,SPL/1238,460,2012-07-31T12:50:00,3,"HEAVY MINERALS (GENERAL), ZIRCON (HEAVY MINERAL)",,,Applications,Special Prospecting License,"HM, Zc"
672,Approved for Granting,,SPL/1238,461,2012-07-31T12:50:00,3,"HEAVY MINERALS (GENERAL), ZIRCON (HEAVY MINERAL)",,,Applications,Special Prospecting License,"HM, Zc"
673,Approved for Granting,,EPL/929,462,2012-07-19T14:52:31,3,BASE MINERALS,,,Applications,Exclusive Prospecting License,BM
674,Application,,Sparkle 8,464,2012-06-27T15:10:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
675,Application,,M/7564,466,2012-07-25T14:40:43,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
676,Application,,M/5837,469,2012-10-10T15:22:33,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
677,Approved for Granting,,M/7432,478,2010-05-19T10:19:03,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
678,Approved for Granting,,SPL/1237,492,2012-07-31T12:50:00,3,HEAVY MINERALS (GENERAL),,,Applications,Special Prospecting License,HM
679,Application,,SPL/1317,501,2013-01-21T15:00:00,3,GYPSUM,,,Applications,Special Prospecting License,Gy
680,Application,,SPL/1317,502,2013-01-21T15:00:00,3,GYPSUM,,,Applications,Special Prospecting License,Gy
681,Application,,SPL/1301,503,2013-01-03T14:40:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
682,Application,,SPL/1301,504,2013-01-03T14:40:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
683,Application,,Mathaga I/1-10,506,2013-09-17T12:05:05,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
684,Application,,Adrian 1/1-10,507,2013-10-11T11:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
685,Application,,Adrian 2/1-6,508,2013-10-11T11:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
686,Application,,Adrian 3/1-10,509,2013-10-11T11:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
687,Application,,Neema 1/1-10,510,2013-10-11T11:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
688,Application,,Neema 2/1-10,511,2013-10-11T11:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
689,Application,,Neema 4/1-10,512,2013-10-11T11:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
690,Application,,Neema 5/1-10,513,2013-10-11T11:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
691,Application,,M/7605,516,2012-08-23T11:30:00,3,QUARTZITE/SANDSTONE (DIMENSION STONE),,,Applications,Location Licenses,MQ
692,Application,,SPL/1213,519,2012-05-21T11:15:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
693,Application,,SPL/1256,520,2012-09-03T17:00:31,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Special Prospecting License,GS
694,Application,,"M/7368 "" LADIESNA''",529,2012-01-16T11:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
695,Application,,EPL/945,532,2012-10-23T13:45:00,3,ALL MINERALS,,,Applications,Exclusive Prospecting License,ALL
696,Application,,Imani II/1-10,535,2012-10-15T15:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
697,Approved for Granting,,EPL/727,537,2007-12-06T14:00:00,3,"BASE MINERALS, COPPER",,,Applications,Exclusive Prospecting License,"BM, Cu"
698,Application,,SPL/1268,542,2012-11-05T10:30:00,3,"BASE MINERALS, PRECIOUS METALS",,,Applications,Special Prospecting License,"BM, PM"
699,Application,,M/7620 EMERALD I,545,2012-11-12T07:28:15,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
700,Application,,M/7620 EMERALD II,546,2012-11-12T07:47:47,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
701,Application,,Kavingo/1-10,547,2011-08-08T17:20:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
702,Application,,Tulimani II/1-9,548,2010-08-09T12:30:00,3,PRECIOUS METALS,,,Applications,Location Licenses,PM
703,Application,,Imani Four/1-10,549,2012-11-01T12:22:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
704,Application,,Imani Five/1-10,551,2012-11-01T12:22:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
705,Application,,Imani Six/1-10,552,2012-11-01T12:22:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
706,Application,,Imani Seven/1-10,553,2012-11-01T12:22:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
707,Approved for Granting,,SPL/1272,555,2012-11-09T10:35:58,3,DIMENSION STONE (GENERAL),,,Applications,Special Prospecting License,M
708,Application,,SPL/1270,556,2012-11-01T12:23:44,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
709,Approved for Granting,,SPL/1270,559,2012-11-01T12:16:20,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
710,Application,,M/7304 Mzedu,561,2012-10-22T17:03:23,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
711,Application,,M/5688 IMANI,562,2012-10-30T16:11:54,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
712,Application,,SPL/1078,564,2011-04-05T09:30:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
713,Application,,SPL/1078,565,2011-04-05T09:30:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
714,Application,,JEMSALEM/1-6,568,2012-06-18T13:20:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
715,Application,,M/7486 ABIB I,569,2012-05-09T14:42:58,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
716,Application,,M/7486 ABIB II,570,2012-05-09T15:18:15,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
717,Application,,Imani Three/1-3,573,2012-11-01T12:22:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
718,Application,,Tulimani I/1-9,579,2010-08-09T12:30:00,3,PRECIOUS METALS,,,Applications,Location Licenses,PM
719,Approved for Granting,,Irina/1-6,585,2010-02-24T16:32:22,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
720,Approved for Granting,,SPL/1007,598,2010-09-10T15:25:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
721,Application,,KITINA I,603,2012-11-05T08:06:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
722,Approved for Granting,,SPL/1003,606,2010-09-07T15:00:00,3,"BASE MINERALS, INDUSTRIAL MINERALS",,,Applications,Special Prospecting License,"BM, IND"
723,Application,,M/7045- cHISA,607,2012-08-27T13:27:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
724,Application,,SPL/1253,608,2012-08-21T14:05:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
725,Application,,SPL/970,610,2010-06-11T09:39:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
726,Application,,m/7610,611,2012-10-03T10:00:00,3,ALL MINERALS,,,Applications,Location Licenses,ALL
727,Approved for Granting,,SPL/1162,612,2011-11-21T09:20:00,3,PRECIOUS METALS,,,Applications,Special Prospecting License,PM
728,Application,,M/7602 KAMRANGE 1,613,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
729,Approved for Granting,,SPL/1042,615,2010-10-25T10:18:00,3,GYPSUM,,,Applications,Special Prospecting License,Gy
730,Approved for Granting,,Epl/927,617,2012-07-09T14:51:19,3,INDUSTRIAL MINERALS,,,Applications,Exclusive Prospecting License,IND
731,Approved for Granting,,SPL/1056,626,2010-12-21T11:30:00,3,GYPSUM,,,Applications,Special Prospecting License,Gy
732,Application,,SPL/1270,627,2012-11-01T13:16:05,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
733,Application,,L/64,632,2012-06-19T14:53:07,3,GOLD,,,Applications,Mining Lease,Au
734,Application,,Mwaniki I/1-3,633,2012-07-09T16:00:55,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
735,Application,,Imani I/1-10,634,2012-10-15T15:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
736,Application,,M/7607 LUKUNDO 1,639,2012-09-19T12:49:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
737,Application,,M/7607 LUKUNDO 2,640,2012-09-19T12:49:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
738,Application,,"M/7626, KIBWEZI 5",642,2013-01-17T08:11:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
739,Approved for Granting,,Mtengoni I/1-10,652,2010-02-10T15:39:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
740,Application,,M/7614,653,2012-10-29T16:32:38,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
741,Application,,M/7619,654,2012-11-13T12:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
742,Approved for Granting,,SPL/1244,656,2012-08-08T16:50:00,3,BASE MINERALS,,,Applications,Special Prospecting License,BM
743,Application,,M/7602 MWARAGE,657,2012-01-03T14:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
744,Application,,EPL/943,661,2012-10-16T15:15:53,3,INDUSTRIAL MINERALS,,,Applications,Exclusive Prospecting License,IND
745,Approved for Granting,,SPL/1257,671,2012-08-28T14:00:00,3,"ALL MINERALS, GOLD",,,Applications,Special Prospecting License,"ALL, Au"
746,Application,,Maboilo I,673,2012-11-05T08:08:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
747,Approved for Granting,,Kaseve/1-4,677,2008-04-30T10:12:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
748,Approved for Granting,,Baba Mwasi/1-9,680,2008-08-05T10:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
749,Application,,Mwangaza /1-10,682,2012-11-05T08:02:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
750,Application,,EPL/930,690,2012-08-30T12:05:00,3,INDUSTRIAL MINERALS,,,Applications,Exclusive Prospecting License,IND
751,Application,,EPL/930,691,2012-08-30T12:05:00,3,INDUSTRIAL MINERALS,,,Applications,Exclusive Prospecting License,IND
752,Application,,EPL/930,692,2012-08-30T12:05:00,3,INDUSTRIAL MINERALS,,,Applications,Exclusive Prospecting License,IND
753,Application,,Maboilo II/1-10,697,2012-11-05T08:08:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
754,Application,,M/5688/III FADHILA,698,2012-10-08T09:52:54,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
755,Application,,SPL/1296,702,2012-12-31T10:45:00,3,"HEAVY MINERALS (GENERAL), ILMENITE (HEAVY MINERAL), RUTILE (HEAVY MINERAL), ZIRCON (HEAVY MINERAL)",,,Applications,Special Prospecting License,"HM, Il, Rt, Zc"
756,Application,,EPL/948,703,2012-11-22T10:34:33,3,INDUSTRIAL MINERALS,,,Applications,Exclusive Prospecting License,IND
757,Application,,EPL/948,704,2012-11-22T10:34:33,3,INDUSTRIAL MINERALS,,,Applications,Exclusive Prospecting License,IND
758,Approved for Granting,,SPL/1273,705,2012-11-19T10:19:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
759,Application,,EPL/937,708,2012-11-05T16:20:10,3,NON PRECIOUS MINERALS,,,Applications,Exclusive Prospecting License,NON
760,Application,,Leon I/1-10,713,2011-02-24T15:10:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
761,Approved for Granting,,SPL/1269,716,2012-11-07T14:06:00,3,IRON ORE,,,Applications,Special Prospecting License,Fe
762,Application,,SPL/1310,718,2013-01-15T08:25:00,3,"BASE MINERALS, PRECIOUS METALS",,,Applications,Special Prospecting License,"BM, PM"
763,Application,,Ushindi/1-5,725,2011-02-23T11:52:28,3,Location - Base Metals,,,Applications,Location Licenses,LL-BM
764,Application,,SPL/828,728,2008-03-27T09:00:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
765,Approved for Granting,,EPL/833,731,2012-12-29T11:55:00,3,"INDUSTRIAL MINERALS, NON PRECIOUS MINERALS",,,Applications,Exclusive Prospecting License,"IND, NON"
766,Application,,EPL/730,734,2010-01-31T16:27:07,3,"GEMSTONES EXCEPT DIAMONDS, IRON ORE",,,Applications,Exclusive Prospecting License,"Fe, GS"
767,Application,,Neema 3/1-10,740,2013-10-11T11:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
768,Approved for Granting,,EPL/965,743,2013-09-24T13:23:00,3,GRANITE/SYENITE,,,Applications,Exclusive Prospecting License,MA
769,Application,,SPL/1281,745,2012-12-04T16:00:00,3,BASE MINERALS,,,Applications,Special Prospecting License,BM
770,Approved for Granting,,SPL/1371,746,2013-05-27T14:41:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
771,Application,,M/7583,757,2012-01-24T17:13:20,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
772,Application,,Karanja II/1-3,758,2012-09-07T10:34:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
773,Approved for Granting,,SPL/1285,759,2012-12-07T14:52:38,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
774,Approved for Granting,,SPL/1289,762,2012-12-13T12:30:00,3,"BASE MINERALS, GOLD",,,Applications,Special Prospecting License,"Au, BM"
775,Application,,M/7609,764,2012-09-28T13:22:23,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
776,Application,,Karanja I/1-3,765,2012-09-07T10:34:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
777,Application,,M/7612,766,2012-11-05T08:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
778,Application,,m/7624 MWENDE I,768,2012-12-28T09:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
779,Application,,m/7624 MWENDE II,769,2012-12-28T09:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
780,Application,,''Sawe'',770,2012-12-03T15:44:52,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
781,Application,,Sparkle 7,771,2012-09-14T13:32:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
782,Application,,Muketha I/1-10,772,2012-12-28T09:20:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
783,Application,,EPL/827,779,2010-06-02T13:30:00,3,IRON ORE,,,Applications,Exclusive Prospecting License,Fe
784,Application,,M/7608 Namanga,781,2012-11-22T12:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
785,Application,,SPL/1302,782,2013-01-08T16:35:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
786,Approved for Granting,,SPL/1293,783,2012-12-19T15:44:38,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
787,Application,,spl/1305,785,2013-01-10T16:33:00,3,"NON PRECIOUS MINERALS, PRECIOUS METALS",,,Applications,Special Prospecting License,"NON, PM"
788,Application,,M/7451 NAVARATNA III,786,2012-10-30T14:34:34,3,IRON ORE,,,Applications,Location Licenses,Fe
789,Approved for Granting,,SPL/1294,790,2012-12-21T09:00:00,3,"BASE MINERALS, GEMSTONES EXCEPT DIAMONDS, PRECIOUS METALS",,,Applications,Special Prospecting License,"BM, GS, PM"
790,Application,,Rophus 2,793,2013-02-28T15:00:33,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
791,Application,,Rophus 3,794,2013-02-28T15:00:33,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
792,Application,,"M/7629, Rophus 1",795,2013-02-28T15:00:33,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
793,Application,,M/7625 Juel I,799,2013-01-09T15:46:55,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
794,Application,,MGD-IRON ORE EXPLORATION,800,2013-01-24T09:00:00,3,IRON ORE,,,Applications,Special Prospecting License,Fe
795,Application,,Spl/1259,808,2012-09-05T15:30:47,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
796,Application,,KITINA II,815,2012-11-05T08:06:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
797,Application,,Judi ,821,2013-01-16T10:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
798,Approved for Granting,,SPL/1295,824,2012-12-21T15:23:02,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
799,Approved for Granting,,SPL/1309,826,2013-01-11T14:45:00,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
800,Application,,M/7626,827,2013-01-17T08:11:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
801,Application,,"M/7626, KIBWEZI 2",828,2013-01-17T08:11:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
802,Application,,"M/7626, KIBWEZI 3",829,2013-01-17T08:11:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
